Name,Size at Posting,Created,Type,Likes,Retweets,total,URL,Message,Screen Name,Link 1,Final Link 1,Link 2,Final Link 2
U.S. Olympic Team,1866676,2017-07-05 20:30:05 EDT,link,101,30,131,https://twitter.com/TeamUSA/status/882758516389302272,It’s an action packed July as #TeamUSA Olympians and Paralympian’s bring the heat! ?????? ?? http://go.teamusa.org/2tNmECk https://t.co/kFvxddQ3OT,TeamUSA,http://go.teamusa.org/2tNmECk,http://www.teamusa.org/News/2017/July/05/10-Reasons-To-Follow-Olympic-Sports-This-July,https://t.co/kFvxddQ3OT,https://twitter.com/TeamUSA/status/882758516389302272/photo/1
U.S. Olympic Team,1866676,2017-07-05 18:50:01 EDT,link,58,16,74,https://twitter.com/TeamUSA/status/882733330914885636,"COME ONE, COME ALL ?? Celebrate adaptive sports with @angelcitysports and its Paralympic Games-style competition!?? ?? http://go.teamusa.org/2uLS1u2 https://t.co/xkJrUwE57P",TeamUSA,http://go.teamusa.org/2uLS1u2,http://www.teamusa.org/News/2017/July/05/Angel-City-Games-Giving-More-Athletes-The-Chance-To-Compete,https://t.co/xkJrUwE57P,https://twitter.com/TeamUSA/status/882733330914885636/photo/1
U.S. Olympic Team,1866676,2017-07-05 18:21:46 EDT,link,189,26,215,https://twitter.com/TeamUSA/status/882726223776034816,"With #Tokyo2020 in sight, new partners @kerrileewalsh & @NicoleBranagh are excited to see what the future holds! ? http://go.teamusa.org/2urqoaC https://t.co/NshU7iz169",TeamUSA,http://go.teamusa.org/2urqoaC,http://www.teamusa.org/News/2017/July/05/Kerri-Walsh-Jennings-Nicole-Branagh-Open-Up-About-Their-New-Beach-Volleyball-Partnership,https://t.co/NshU7iz169,https://twitter.com/TeamUSA/status/882726223776034816/photo/1
U.S. Olympic Team,1866676,2017-07-05 17:30:06 EDT,link,115,24,139,https://twitter.com/TeamUSA/status/882713221802541057,"Once an Olympian, always an Olympian! ???? Herbert Douglas Jr. shared 95 years of wisdom with today’s youth! ?? http://go.teamusa.org/2uqE2dV https://t.co/0wkLcCUJsP",TeamUSA,http://go.teamusa.org/2uqE2dV,http://www.teamusa.org/News/2017/July/05/Herbert-Douglas-Jr-The-Oldest-Living-African-American-Olympic-Medalist-Shares-95-Years,https://t.co/0wkLcCUJsP,https://twitter.com/TeamUSA/status/882713221802541057/photo/1
U.S. Olympic Team,1866676,2017-07-05 16:52:49 EDT,photo,265,31,296,https://twitter.com/TeamUSA/status/882703836489633792,HAPPY BIRTHDAY @mPinoe!! We hope you have a kickin’ day! ?? ?? https://t.co/kTJzi5rkMT,TeamUSA,https://t.co/kTJzi5rkMT,https://twitter.com/TeamUSA/status/882703836489633792/photo/1,,
U.S. Olympic Team,1866676,2017-07-05 16:00:06 EDT,link,162,30,192,https://twitter.com/TeamUSA/status/882690572443459584,GOOD LUCK to @usasoftball as they kick off #WorldCupXII tonight! ???? vs. ???? 4p CT ???? vs. ???? 6:30p CT Watch live ?? http://USASoftball.com https://t.co/eoUSJhamso,TeamUSA,http://USASoftball.com,http://www.teamusa.org/USA-Softball,https://t.co/eoUSJhamso,https://twitter.com/TeamUSA/status/882690572443459584/photo/1
U.S. Olympic Team,1866676,2017-07-05 15:23:36 EDT,link,91,23,114,https://twitter.com/TeamUSA/status/882681386913726465,Focus is the ?? to success for @simone_manuel! #WednesdayWisdom http://go.teamusa.org/2se5Qkn https://t.co/1HLOCYymIU,TeamUSA,http://go.teamusa.org/2se5Qkn,http://www.teamusa.org/News/2017/July/01/Simone-Manuel-Rebounds-From-Disappointment-To-Win-3rd-National-Title-In-The-50-Meter-Freestyle,https://t.co/1HLOCYymIU,https://twitter.com/TeamUSA/status/882681386913726465/photo/1
U.S. Olympic Team,1866676,2017-07-05 15:00:07 EDT,photo,20,10,30,https://twitter.com/TeamUSA/status/882675475339816960,Focus is the ?? to success for @simone_manuel! #WednesdayWisdom https://t.co/AtWIkMTYiJ,TeamUSA,https://t.co/AtWIkMTYiJ,https://twitter.com/TeamUSA/status/882675475339816960/photo/1,,
U.S. Olympic Team,1866676,2017-07-05 14:30:06 EDT,link,92,18,110,https://twitter.com/TeamUSA/status/882667923231227904,The @ussoccer #MNT jerseys for the @CONCACAF #GoldCup = ?? ?? ?? Get YOURS ?? http://go.teamusa.org/2tpPgzh https://t.co/2WQAvrdQ4U,TeamUSA,https://t.co/2WQAvrdQ4U,https://twitter.com/TeamUSA/status/882667923231227904/photo/1,http://go.teamusa.org/2tpPgzh,http://www.teamusashop.com/Olympics_Mens_Jerseys/source/bm-teamusaorg-SOC-twitter-new-soccer-jersey-7.2.2017
U.S. Olympic Team,1866676,2017-07-05 13:50:03 EDT,link,42,17,59,https://twitter.com/TeamUSA/status/882657842792062977,Today is the LAST day to vote for #TeamUSAAwards Best of June presented by @Dow! ? Voting ends at 11:59p ET ?? http://TeamUSA.org/Awards https://t.co/gs1UkbnUnw,TeamUSA,https://t.co/gs1UkbnUnw,https://twitter.com/TeamUSA/status/882657842792062977/photo/1,http://TeamUSA.org/Awards,http://awards.teamusa.org
U.S. Olympic Team,1866676,2017-07-05 12:14:03 EDT,link,59,26,85,https://twitter.com/TeamUSA/status/882633682737139712,It was a successful week for #TeamUSA! From ????? to ?? to????and more. Get caught up ?? http://go.teamusa.org/2tho1bN https://t.co/91ZWsvxpyO,TeamUSA,http://go.teamusa.org/2tho1bN,http://www.teamusa.org/News/2017/July/05/The-Week-In-Team-USA-Results-June-27-July-4,https://t.co/91ZWsvxpyO,https://t.co/91ZWsvxpyO
U.S. Olympic Team,1866676,2017-07-05 11:00:05 EDT,photo,57,7,64,https://twitter.com/TeamUSA/status/882615068004761600,Happy Birthday @jillppotts! Have an amazing day! ???????? #GoTeamUSA https://t.co/dPBM4UAWKF,TeamUSA,https://t.co/dPBM4UAWKF,https://t.co/dPBM4UAWKF,,
U.S. Olympic Team,1866469,2017-07-04 23:03:12 EDT,link,51,13,64,https://twitter.com/TeamUSA/status/882434661737213952,?? TOMORROW: @JohnDalyUSA and @StevenLangton are taking over the #TeamUSA Instagram account! Don't miss it. ?? http://Instagram.com/TeamUSA https://t.co/UNfRHuXXx5,TeamUSA,https://t.co/UNfRHuXXx5,https://twitter.com/TeamUSA/status/882434661737213952/photo/1,http://Instagram.com/TeamUSA,http://Instagram.com/TeamUSA
U.S. Olympic Team,1866469,2017-07-04 17:20:01 EDT,link,178,51,229,https://twitter.com/TeamUSA/status/882348295028301824,"In honor of America's birthday, here's 1?? 4?? #TeamUSA moments that happened on the #4thofjuly! ???? ???? ???? http://go.teamusa.org/2smDnZv https://t.co/ShGyw0ZzHr",TeamUSA,http://go.teamusa.org/2smDnZv,http://www.teamusa.org/News/2017/July/04/Happy-Birthday-America-14-Team-USA-Moments-That-Took-Place-On-The-Fourth-Of-July,https://t.co/ShGyw0ZzHr,https://twitter.com/TeamUSA/status/882348295028301824/photo/1
U.S. Olympic Team,1866469,2017-07-04 15:00:07 EDT,link,37,13,50,https://twitter.com/TeamUSA/status/882313088615108608,Fireworks ?? Petting zoo ?? Zip line ?? @ItsTheLaw_ler has Amazing #4thofJuly plans ???? http://go.teamusa.org/2sGyhGP https://t.co/KgFEHnWWmf,TeamUSA,https://t.co/KgFEHnWWmf,https://twitter.com/TeamUSA/status/882313088615108608/photo/1,http://go.teamusa.org/2sGyhGP,http://www.teamusa.org/News/2017/July/03/Paralympian-Stephen-Lawlers-Fourth-Of-July-Family-Extravaganza
U.S. Olympic Team,1866469,2017-07-04 14:21:01 EDT,native_video,569,149,718,https://twitter.com/TeamUSA/status/882303248958279680,"The #4thOfJuly is one of our favorite holidays! We are proud to represent the stars and stripes. ???? ?? @Weezer's ""I Love The USA"" ?? https://t.co/4K4YbQl3mM",TeamUSA,https://t.co/4K4YbQl3mM,https://twitter.com/TeamUSA/status/882303248958279680/video/1,,
U.S. Olympic Team,1866469,2017-07-04 13:42:05 EDT,link,38,9,47,https://twitter.com/TeamUSA/status/882293449558376448,Your vote counts! ?? Vote for your favorite athlete for Best of June honors! #TeamUSAAwards presented by Dow. ?? http://TeamUSA.org/Awards https://t.co/PzEjVYC5xl,TeamUSA,http://TeamUSA.org/Awards,http://awards.teamusa.org,https://t.co/PzEjVYC5xl,https://twitter.com/TeamUSA/status/882293449558376448/photo/1
U.S. Olympic Team,1866469,2017-07-04 12:30:02 EDT,native_video,78,21,99,https://twitter.com/TeamUSA/status/882275318316150785,These #TeamUSA athletes are nominated for #TeamUSAAwards Best of June presented by Dow. Cast YOUR vote today! ? ?? http://TeamUSA.org/Awards https://t.co/N5bPaHV54J,TeamUSA,http://TeamUSA.org/Awards,http://awards.teamusa.org,https://t.co/N5bPaHV54J,https://t.co/N5bPaHV54J
U.S. Olympic Team,1866469,2017-07-04 11:12:53 EDT,link,73,11,84,https://twitter.com/TeamUSA/status/882255904523128832,"Shish kebabs, summer salad, yogurt fruit popsicles & MORE! ?? Celebrate the #4thofJuly with some #TeamUSA recipes! http://go.teamusa.org/2sCy6RJ https://t.co/FThJAXcJBD",TeamUSA,http://go.teamusa.org/2sCy6RJ,http://www.teamusa.org/News/2017/July/03/Team-USAs-Guide-To-12-Fourth-Of-July-Recipes-You-NEED-To-Try-This-Year,https://t.co/FThJAXcJBD,https://t.co/FThJAXcJBD
U.S. Olympic Team,1866469,2017-07-04 10:00:08 EDT,photo,1035,308,1343,https://twitter.com/TeamUSA/status/882237593810751495,"Happy #4thofJuly! ???? ???? ???? From, #TeamUSA https://t.co/speuvR0LMV",TeamUSA,https://t.co/speuvR0LMV,https://twitter.com/TeamUSA/status/882237593810751495/photo/1,,
U.S. Olympic Team,1866326,2017-07-03 17:30:05 EDT,link,32,15,47,https://twitter.com/TeamUSA/status/881988440618749952,VOTE NOW for your favorite #TeamUSA performances in June! #TeamUSAAwards presented by @DowChemical. ???? ?? http://TeamUSA.org/Awards https://t.co/H7kdiAP70g,TeamUSA,https://t.co/H7kdiAP70g,https://t.co/H7kdiAP70g,http://TeamUSA.org/Awards,http://awards.teamusa.org
U.S. Olympic Team,1866326,2017-07-03 16:48:50 EDT,photo,100,20,120,https://twitter.com/TeamUSA/status/881978060995784704,CONGRATULATIONS to the @usacurl #TeamUSA cooking challenge winners! ?? ?? ?? #InsideTheOTC https://t.co/F8pSYynlkj,TeamUSA,https://t.co/F8pSYynlkj,https://twitter.com/TeamUSA/status/881978060995784704/photo/1,,
U.S. Olympic Team,1866326,2017-07-03 16:00:05 EDT,link,100,10,110,https://twitter.com/TeamUSA/status/881965790022426624,#TeamUSA heads into #Wimbledon with more seeded players than any other nation! ???? #GoTeamUSA ?? http://go.teamusa.org/2szebn1 https://t.co/VVyhUI1H6H,TeamUSA,https://t.co/VVyhUI1H6H,https://twitter.com/TeamUSA/status/881965790022426624/photo/1,http://go.teamusa.org/2szebn1,http://www.teamusa.org/News/2017/July/03/Led-By-Venus-Williams-Team-USA-To-Have-More-Seeded-Players-At-Wimbledon-Than-Any-Other-Nation
U.S. Olympic Team,1866326,2017-07-03 15:15:45 EDT,native_video,166,38,204,https://twitter.com/TeamUSA/status/881954635778473984,ICYMI: Don't blink ?? or you'll miss @caelebdressel snatching ?? in swimming's fastest race - the 50m freestyle - at the #Phillips66Nats!?????? https://t.co/IMc9WzEUbp,TeamUSA,https://t.co/IMc9WzEUbp,https://t.co/IMc9WzEUbp,,
U.S. Olympic Team,1866326,2017-07-03 15:00:09 EDT,link,34,3,37,https://twitter.com/TeamUSA/status/881950707686952960,"Here’s 2??0?? things we learned about #TeamUSA this week, including which athletes made the @USASwimming world team! http://go.teamusa.org/2uCL26L https://t.co/UxP0DiR5wn",TeamUSA,http://go.teamusa.org/2uCL26L,http://www.teamusa.org/News/2017/July/03/20-Things-We-Learned-About-Team-USA-This-Week,https://t.co/UxP0DiR5wn,https://twitter.com/TeamUSA/status/881950707686952960/photo/1
U.S. Olympic Team,1866326,2017-07-03 14:21:05 EDT,photo,119,12,131,https://twitter.com/TeamUSA/status/881940876225892353,It’s @crysdunn_19's B-DAY!! ?? #TeamUSA hopes you have an awesome day!! ?? https://t.co/o7g5RloRKx,TeamUSA,https://t.co/o7g5RloRKx,https://t.co/o7g5RloRKx,,
U.S. Olympic Team,1866326,2017-07-03 13:54:29 EDT,link,31,11,42,https://twitter.com/TeamUSA/status/881934183324680194,?? Today is the LAST DAY to receive 15% off orders of $60 or more! ?? #Happy4thofJuly ?? ?? http://go.teamusa.org/2ui6bUl https://t.co/PizBs2Ixlq,TeamUSA,http://go.teamusa.org/2ui6bUl,http://www.teamusashop.com/source/bm-teamusaorg-SOC-Twitter-4thofjuly-womens-rwb-7.3.2017,https://t.co/PizBs2Ixlq,https://twitter.com/TeamUSA/status/881934183324680194/photo/1
U.S. Olympic Team,1866326,2017-07-03 13:32:06 EDT,photo,53,10,63,https://twitter.com/TeamUSA/status/881928549103489024,CONGRATS to the winners of the @USBSF #TeamUSA cooking challenge! ?? ?? ?? #InsideTheOTC https://t.co/pCq5ber3Uw,TeamUSA,https://t.co/pCq5ber3Uw,https://twitter.com/TeamUSA/status/881928549103489024/photo/1,,
U.S. Olympic Team,1866326,2017-07-03 12:56:59 EDT,link,119,16,135,https://twitter.com/TeamUSA/status/881919714074800128,#SCS2017 + #USAGymChamps + a @ussoccer victory = a successful week for #TeamUSA! ?? ?? #TweetsOfTheWeek ?? http://go.teamusa.org/2tEzGlw https://t.co/ggaEgF4XxV,TeamUSA,https://t.co/ggaEgF4XxV,https://twitter.com/TeamUSA/status/881919714074800128/photo/1,http://go.teamusa.org/2tEzGlw,http://www.teamusa.org/News/2017/July/03/TeamUSAs-Tweets-Of-The-Week
U.S. Olympic Team,1866326,2017-07-03 11:45:04 EDT,native_video,248,58,306,https://twitter.com/TeamUSA/status/881901616202371072,ICYMI: @simone_manuel clocked 24.27 in the women’s 50m free at #Phillips66Nats - the 3rd fastest time in the ?? this year. #MondayMotivation https://t.co/YF4pN3SRLO,TeamUSA,https://t.co/YF4pN3SRLO,https://twitter.com/TeamUSA/status/881901616202371072/video/1,,
U.S. Olympic Team,1866326,2017-07-03 11:10:32 EDT,link,27,4,31,https://twitter.com/TeamUSA/status/881892924283387904,"It's all about the team work... ?? VOTE BELOW for the #TeamUSAAwards Team of the Month, presented by @DowChemical. http://TeamUSA.org/Awards",TeamUSA,http://TeamUSA.org/Awards,http://awards.teamusa.org,,
U.S. Olympic Team,1866326,2017-07-03 10:43:52 EDT,link,74,13,87,https://twitter.com/TeamUSA/status/881886212331581440,Wondering what are #TeamUSA athletes are up to this week? ?? Check out here! ?? http://go.teamusa.org/2t9eR13 https://t.co/lqiJ1q8AKg,TeamUSA,http://go.teamusa.org/2t9eR13,http://www.teamusa.org/News/2017/June/30/Red-White-Trending-June-23-29,https://t.co/lqiJ1q8AKg,https://t.co/lqiJ1q8AKg
U.S. Olympic Team,1866326,2017-07-03 10:02:54 EDT,link,65,10,75,https://twitter.com/TeamUSA/status/881875905026641920,What a week #TeamUSA had! ?? Take a ?? at the top 1??6?? photos! ?? http://go.teamusa.org/2tgIzzp https://t.co/NZLHZB6ZhH,TeamUSA,http://go.teamusa.org/2tgIzzp,http://www.teamusa.org/News/2017/July/03/The-Week-In-16-Photos-June-26-July-2,https://t.co/NZLHZB6ZhH,https://twitter.com/TeamUSA/status/881875905026641920/photo/1
U.S. Olympic Team,1866176,2017-07-02 23:54:16 EDT,link,212,32,244,https://twitter.com/TeamUSA/status/881722736170676224,And the winner of the #KPMGWomensPGA is… @daniellekang ??Congratulations on a job well done! ?? http://go.teamusa.org/2tC6wn5 https://t.co/A50kS9BAtw,TeamUSA,https://t.co/A50kS9BAtw,https://t.co/A50kS9BAtw,http://go.teamusa.org/2tC6wn5,http://www.teamusa.org/News/2017/July/02/Danielle-Kang-Wins-Womens-PGA-Championship-For-First-Victory-Ever-On-LPGA-Tour
U.S. Olympic Team,1866176,2017-07-02 22:46:01 EDT,link,185,36,221,https://twitter.com/TeamUSA/status/881705558323212288,Laura Zeng finishes #USAGymChamps with a BANG gaining her 3??rd straight national title! ?? WAY. TO. GO. ???? ?? http://go.teamusa.org/2tA2Kec https://t.co/VPAXm52RaT,TeamUSA,https://t.co/VPAXm52RaT,https://twitter.com/TeamUSA/status/881705558323212288/photo/1,?? http://go.teamusa.org/2tA2Kec,http://www.teamusa.org/News/2017/July/02/Americas-Greatest-Rhythmic-Gymnast-Laura-Zeng-Wins-Third-Straight-National-Title
U.S. Olympic Team,1866176,2017-07-02 21:30:06 EDT,native_video,343,74,417,https://twitter.com/TeamUSA/status/881686456372142081,"The final day of the #Phillips66Nats = FAST! ?? @katieledecky, @simone_manuel, @Nathangadrian & @caelebdressel all claimed titles! #SCS2017 https://t.co/IQe3m9yHdV",TeamUSA,https://t.co/IQe3m9yHdV,https://t.co/IQe3m9yHdV,,
U.S. Olympic Team,1866176,2017-07-02 20:57:26 EDT,link,96,18,114,https://twitter.com/TeamUSA/status/881678232461787136,Victories ? World titles ? Records broken ? The men of #TeamUSA had outstanding performances in June! VOTE >> http://TeamUSA.org/Awards https://t.co/ilxjEh8uq1,TeamUSA,http://TeamUSA.org/Awards,http://awards.teamusa.org,https://t.co/ilxjEh8uq1,https://twitter.com/TeamUSA/status/881678232461787136/photo/1
U.S. Olympic Team,1866176,2017-07-02 17:01:48 EDT,link,324,67,391,https://twitter.com/TeamUSA/status/881618936927731712,Join us in wishing @alexmorgan13 a very HAPPY BIRTHDAY! Send her a personalized message ?? ?? http://go.teamusa.org/2teC0NS https://t.co/gk0fKQG23r,TeamUSA,https://t.co/gk0fKQG23r,https://t.co/gk0fKQG23r,http://go.teamusa.org/2teC0NS,http://action.teamusa.org/page/s/happy-birthday-alex-morgan?utm_source=AlexMorgan_Birthday_Twitter_Organic_070217&utm_medium=social&utm_campaign=Photos
U.S. Olympic Team,1866176,2017-07-02 14:07:06 EDT,link,163,15,178,https://twitter.com/TeamUSA/status/881574970807074816,“So happy to score my first goal with @ussoccer! Bring on the Gold Cup.” -@KellynAcosta ?? ?? http://go.teamusa.org/2svJ4J2 https://t.co/bmsI8o66x5,TeamUSA,http://go.teamusa.org/2svJ4J2,http://www.teamusa.org/News/2017/July/02/US-Mens-Soccer-Team-Downs-Ghana-2-1-In-International-Friendly,https://t.co/bmsI8o66x5,https://twitter.com/TeamUSA/status/881574970807074816/photo/1
U.S. Olympic Team,1866176,2017-07-02 14:00:02 EDT,photo,125,19,144,https://twitter.com/TeamUSA/status/881573190144712706,Happy Birthday @ryan_f_murphy!! Have an awesome day and just keep swimming ?? #GoTeamUSA https://t.co/rifa5O00fp,TeamUSA,https://t.co/rifa5O00fp,https://t.co/rifa5O00fp,,
U.S. Olympic Team,1866176,2017-07-02 13:45:03 EDT,link,53,8,61,https://twitter.com/TeamUSA/status/881569422774681600,.@NicoleAhsinger and Jeffrey Gluckstein showed up and showed out at the USA Gymnastics Championships! ??????????? ?? http://go.teamusa.org/2t61ize https://t.co/yMeCbg1rYQ,TeamUSA,http://go.teamusa.org/2t61ize,http://www.teamusa.org/News/2017/July/02/Gluckstein-And-Ahsinger-Win-Trampoline-Titles-At-USA-Gymnastics-Championships,https://t.co/yMeCbg1rYQ,https://t.co/yMeCbg1rYQ
U.S. Olympic Team,1866176,2017-07-02 13:21:12 EDT,link,84,25,109,https://twitter.com/TeamUSA/status/881563419891175424,New names that headlined #SCS2017 will look to make their mark leading up to #Tokyo2020! ????????? ?? ? http://go.teamusa.org/2tFeQTZ https://t.co/hYTFK1t3uP,TeamUSA,https://t.co/hYTFK1t3uP,https://twitter.com/TeamUSA/status/881563419891175424/photo/1,? http://go.teamusa.org/2tFeQTZ,http://www.teamusa.org/News/2017/July/01/Watch-Out-World-A-New-Wave-Of-Talent-Emerges-At-USA-Swimmings-National-Championships
U.S. Olympic Team,1866176,2017-07-02 13:00:02 EDT,photo,30,4,34,https://twitter.com/TeamUSA/status/881558092814536704,Last chance! Catch all the highlights from the third stop of #TeamUSA's Summer Champions Series presented by @Comcast on @NBC! https://t.co/a9KCuhdTj1,TeamUSA,https://t.co/a9KCuhdTj1,https://t.co/a9KCuhdTj1,,
U.S. Olympic Team,1866176,2017-07-02 12:02:05 EDT,native_video,401,77,478,https://twitter.com/TeamUSA/status/881543509701828608,"Happy birthday to the iconic @Judo_Kayla, the first American to win an Olympic gold medal in judo! (BONUS: She has two! ????) https://t.co/wI8vFwS2Q2",TeamUSA,https://t.co/wI8vFwS2Q2,https://twitter.com/TeamUSA/status/881543509701828608/video/1,,
U.S. Olympic Team,1866176,2017-07-02 09:43:03 EDT,link,46,12,58,https://twitter.com/TeamUSA/status/881508518431477761,"Rep your favorite red, white and blue squad for #July4th this year! ???? 15% off orders of $60 or more ?? ?? http://go.teamusa.org/2teUJZC https://t.co/7gtfpXDGWa",TeamUSA,http://go.teamusa.org/2teUJZC,http://www.teamusashop.com/source/bm-teamusaorg-SOC-TWITTER--4thofjuly-mens-youth-rwb-6.27.2017,https://t.co/7gtfpXDGWa,https://twitter.com/TeamUSA/status/881508518431477761/photo/1
U.S. Olympic Team,1866176,2017-07-02 09:06:04 EDT,native_video,1467,350,1817,https://twitter.com/TeamUSA/status/881499213271449600,Happy birthday to the amazing @alexmorgan13! Here's some cake! ?? ?? https://t.co/40VpEJk4GM,TeamUSA,https://t.co/40VpEJk4GM,https://t.co/40VpEJk4GM,,
U.S. Olympic Team,1866024,2017-07-01 22:07:02 EDT,link,108,18,126,https://twitter.com/TeamUSA/status/881333362933223425,"Amongst the Goliaths of freestyle sprinting, @caelebdressel took the W in the men's 50m! ????????? #SCS2017 ?? http://go.teamusa.org/2stVSj6 https://t.co/z2e5MYiz8H",TeamUSA,https://t.co/z2e5MYiz8H,https://twitter.com/TeamUSA/status/881333362933223425/photo/1,http://go.teamusa.org/2stVSj6,http://www.teamusa.org/News/2017/July/01/One-For-The-Young-Guns-Caeleb-Dressel-Wins-50-Meter-Splash-And-Dash-At-Nationals
U.S. Olympic Team,1866024,2017-07-01 21:38:54 EDT,link,243,51,294,https://twitter.com/TeamUSA/status/881326281064947712,"That’s three national titles in the bag for @simone_manuel, winner of the women’s 50m freestyle at SCS2017! ?? ?? http://go.teamusa.org/2se5Qkn https://t.co/5gQvgiz8K3",TeamUSA,https://t.co/5gQvgiz8K3,https://twitter.com/TeamUSA/status/881326281064947712/photo/1,http://go.teamusa.org/2se5Qkn,http://www.teamusa.org/News/2017/July/01/Simone-Manuel-Rebounds-From-Disappointment-To-Win-3rd-National-Title-In-The-50-Meter-Freestyle
U.S. Olympic Team,1866024,2017-07-01 21:07:52 EDT,link,91,21,112,https://twitter.com/TeamUSA/status/881318470260011009,.@samkendricks claims his third victory of the season at the #DiamondLeagueParis! #TeamUSA proud! ???? ??http://go.teamusa.org/2stG0wN https://t.co/eIg2BumEGX,TeamUSA,https://t.co/eIg2BumEGX,https://t.co/eIg2BumEGX,??http://go.teamusa.org/2stG0wN,http://www.teamusa.org/News/2017/July/01/US-Armys-Sam-Kendricks-Earns-Third-Diamond-League-Pole-Vault-Victory-Of-The-Season
U.S. Olympic Team,1866024,2017-07-01 19:58:18 EDT,photo,222,35,257,https://twitter.com/TeamUSA/status/881300964233424896,*HUGS* @stanfordmswim's @simone_manuel and Abrahm Devine are going to #FINABudapest2017! #Phillips66Nats #SCS2017 https://t.co/UQScRa0SBE,TeamUSA,https://t.co/UQScRa0SBE,https://t.co/UQScRa0SBE,,
U.S. Olympic Team,1866024,2017-07-01 19:57:28 EDT,photo,68,12,80,https://twitter.com/TeamUSA/status/881300756011339776,What a ?? finish! ??@caelebdressel claims 1st in the men’s 50m freestyle! ??????????? #SCS2017 #Phillips66Nats https://t.co/inTCVan3Pz,TeamUSA,https://t.co/inTCVan3Pz,https://twitter.com/TeamUSA/status/881300756011339776/photo/1,,
U.S. Olympic Team,1866024,2017-07-01 19:25:57 EDT,photo,88,21,109,https://twitter.com/TeamUSA/status/881292825333309440,"Congrats Clark Smith, 1st place winner of the men’s 800m freestyle! ???? #SCS2017 https://t.co/y4tecITapV",TeamUSA,https://t.co/y4tecITapV,https://twitter.com/TeamUSA/status/881292825333309440/photo/1,,
U.S. Olympic Team,1866024,2017-07-01 19:09:25 EDT,photo,97,18,115,https://twitter.com/TeamUSA/status/881288662817939456,1st place in the men's 200m IM goes to @chasekalisz!??????????? #SCS2017 #Phillips66Nats https://t.co/RB135j6KC9,TeamUSA,https://t.co/RB135j6KC9,https://twitter.com/TeamUSA/status/881288662817939456/photo/1,,
U.S. Olympic Team,1866024,2017-07-01 19:00:06 EDT,link,52,13,65,https://twitter.com/TeamUSA/status/881286317262331905,These women had AMAZING performances in June and are up to WIN #TeamUSAAwards presented by Dow. ?? http://TeamUSA.org/Awards https://t.co/23GZSl26js,TeamUSA,http://TeamUSA.org/Awards,http://awards.teamusa.org,https://t.co/23GZSl26js,https://twitter.com/TeamUSA/status/881286317262331905/photo/1
